Produto,Estoque,Vendidos,Data_de_vendas,Vendedor,cidade,latitude,longitude,Preco_kg,Faturamento,Não_vendidos
Algodão,114,114,2028-04-22,Pedro,Porto Alegre,-30.034647,-51.217658,17.68,2015.52,2015.52
Arroz,1,1,2028-04-23,Ricardo,Curitiba,-25.428954,-49.267137,1.56,1.56,1.56
Milho,67,108,2028-04-24,Desconhecido,Fortaleza,-3.71722,-38.5434,1.09,117.72,73.03
Trigo,973,973,2028-04-25,João,Rio de Janeiro,-22.906847,-43.172896,1.42,1381.66,1381.66
Cana-de-açúcar,877,128,2028-04-26,Fernanda,Salvador,-12.971399,-38.501305,1.28,163.84,1122.56
Trigo,101,34,2028-04-27,Patrícia,Recife,-8.04756,-34.877,1.42,48.28,143.42
Milho,781,430,2028-04-28,Ana,Fortaleza,-3.71722,-38.5434,1.09,468.7000000000001,851.2900000000001
Arroz,587,295,2028-04-29,Maria,Fortaleza,-3.71722,-38.5434,1.56,460.2,915.72
Café,161,51,2028-04-30,Patrícia,Porto Alegre,-30.034647,-51.217658,38.57,1967.07,6209.77
Trigo,20,156,2028-05-01,Ana,Salvador,-12.971399,-38.501305,1.42,221.52,28.4
Algodão,912,108,2028-05-02,Pedro,Belo Horizonte,-19.924502,-43.935237,17.68,1909.44,16124.16
Soja,841,19,2028-05-03,João,Curitiba,-25.428954,-49.267137,2.33,44.27,1959.53
Milho,383,19,2028-05-04,Fernanda,Salvador,-12.971399,-38.501305,1.09,20.71,417.47
Arroz,437,437,2028-05-05,Patrícia,Salvador,-12.971399,-38.501305,1.56,681.72,681.72
Trigo,746,138,2028-05-06,Patrícia,Porto Alegre,-30.034647,-51.217658,1.42,195.96,1059.32
Arroz,360,141,2028-05-07,Fernanda,Salvador,-12.971399,-38.501305,1.56,219.96,561.6
Café,248,133,2028-05-08,Pedro,Manaus,-3.10194,-60.025,38.57,5129.81,9565.36
Café,332,6,2028-05-09,Patrícia,Manaus,-3.10194,-60.025,38.57,231.42,12805.24
Algodão,730,229,2028-05-10,Maria,Manaus,-3.10194,-60.025,17.68,4048.72,12906.4
Cana-de-açúcar,401,161,2028-05-11,Ana,Rio de Janeiro,-22.906847,-43.172896,1.28,206.08,513.28
Soja,842,842,2028-05-12,Fernanda,Rio de Janeiro,-22.906847,-43.172896,2.33,1961.86,1961.86
Cana-de-açúcar,811,348,2028-05-13,Desconhecido,Rio de Janeiro,-22.906847,-43.172896,1.28,445.44,1038.08
Algodão,889,18,2028-05-14,Pedro,Belo Horizonte,-19.924502,-43.935237,17.68,318.24,15717.52
Soja,736,247,2028-05-15,Ana,São Paulo,-23.55052,-46.633308,2.33,575.51,1714.88
Arroz,263,389,2028-05-16,João,Manaus,-3.10194,-60.025,1.56,606.84,410.28
Cana-de-açúcar,147,176,2028-05-17,Pedro,Fortaleza,-3.71722,-38.5434,1.28,225.28,188.16
Trigo,395,91,2028-05-18,Pedro,Salvador,-12.971399,-38.501305,1.42,129.22,560.9
Soja,637,286,2028-05-19,Pedro,Belo Horizonte,-19.924502,-43.935237,2.33,666.38,1484.21
Milho,972,476,2028-05-20,Ana,Salvador,-12.971399,-38.501305,1.09,518.84,1059.48
Café,942,153,2028-05-21,Ana,Brasília,-15.794229,-47.882166,38.57,5901.21,36332.94
Algodão,35,18,2028-05-22,Ricardo,Rio de Janeiro,-22.906847,-43.172896,17.68,318.24,618.8
Algodão,611,325,2028-05-23,Pedro,Brasília,-15.794229,-47.882166,17.68,5746.0,10802.48
Trigo,508,350,2028-05-24,Desconhecido,Manaus,-3.10194,-60.025,1.42,497.0,721.36
Arroz,772,281,2028-05-25,Ricardo,São Paulo,-23.55052,-46.633308,1.56,438.36,1204.32
Algodão,228,228,2028-05-26,Ana,Rio de Janeiro,-22.906847,-43.172896,17.68,4031.04,4031.04
Soja,996,996,2028-05-27,Pedro,Manaus,-3.10194,-60.025,2.33,2320.6800000000003,2320.6800000000003
Café,850,850,2028-05-28,Patrícia,Belo Horizonte,-19.924502,-43.935237,38.57,32784.5,32784.5
Trigo,717,73,2028-05-29,Carlos,Recife,-8.04756,-34.877,1.42,103.66,1018.14
Cana-de-açúcar,92,92,2028-05-30,Ana,Fortaleza,-3.71722,-38.5434,1.28,117.76,117.76
Algodão,77,83,2028-05-31,Patrícia,Belo Horizonte,-19.924502,-43.935237,17.68,1467.44,1361.36
Soja,224,111,2028-06-01,Carlos,Belo Horizonte,-19.924502,-43.935237,2.33,258.63,521.9200000000001
Trigo,379,86,2028-06-02,Ricardo,Brasília,-15.794229,-47.882166,1.42,122.12,538.18
Milho,742,477,2028-06-03,Pedro,São Paulo,-23.55052,-46.633308,1.09,519.9300000000001,808.7800000000001
Algodão,119,200,2028-06-04,Ana,Fortaleza,-3.71722,-38.5434,17.68,3536.0,2103.92
Milho,784,287,2028-06-05,Pedro,Rio de Janeiro,-22.906847,-43.172896,1.09,312.83000000000004,854.5600000000001
Arroz,192,176,2028-06-06,Carlos,Fortaleza,-3.71722,-38.5434,1.56,274.56,299.52
Algodão,504,504,2028-06-07,Pedro,Manaus,-3.10194,-60.025,17.68,8910.72,8910.72
Cana-de-açúcar,251,196,2028-06-08,Fernanda,Manaus,-3.10194,-60.025,1.28,250.88,321.28000000000003
Trigo,693,272,2028-06-09,Fernanda,Salvador,-12.971399,-38.501305,1.42,386.24,984.06
Trigo,963,210,2028-06-10,João,Recife,-8.04756,-34.877,1.42,298.2,1367.46
Soja,845,218,2028-06-11,Ana,Porto Alegre,-30.034647,-51.217658,2.33,507.94,1968.85
Arroz,502,384,2028-06-12,Maria,Manaus,-3.10194,-60.025,1.56,599.04,783.12
Cana-de-açúcar,721,78,2028-06-13,Ana,Belo Horizonte,-19.924502,-43.935237,1.28,99.84,922.88
Algodão,77,205,2028-06-14,Fernanda,Salvador,-12.971399,-38.501305,17.68,3624.4,1361.36
Arroz,685,90,2028-06-15,Maria,Brasília,-15.794229,-47.882166,1.56,140.4,1068.6
Soja,88,70,2028-06-16,Patrícia,Rio de Janeiro,-22.906847,-43.172896,2.33,163.1,205.04
Arroz,436,30,2028-06-17,Carlos,São Paulo,-23.55052,-46.633308,1.56,46.8,680.16
Arroz,85,327,2028-06-18,João,Salvador,-12.971399,-38.501305,1.56,510.12,132.6
Algodão,328,328,2028-06-19,Fernanda,São Paulo,-23.55052,-46.633308,17.68,5799.04,5799.04
Soja,8,476,2028-06-20,Carlos,Rio de Janeiro,-22.906847,-43.172896,2.33,1109.08,18.64
Trigo,980,317,2028-06-21,Fernanda,Salvador,-12.971399,-38.501305,1.42,450.14,1391.6
Soja,77,80,2028-06-22,Pedro,São Paulo,-23.55052,-46.633308,2.33,186.4,179.41
Café,342,172,2028-06-23,João,Rio de Janeiro,-22.906847,-43.172896,38.57,6634.04,13190.94
Soja,860,40,2028-06-24,Ana,Rio de Janeiro,-22.906847,-43.172896,2.33,93.2,2003.8
Cana-de-açúcar,215,74,2028-06-25,Pedro,Porto Alegre,-30.034647,-51.217658,1.28,94.72,275.2
Trigo,111,111,2028-06-26,Ana,Porto Alegre,-30.034647,-51.217658,1.42,157.62,157.62
Algodão,478,413,2028-06-27,Carlos,Brasília,-15.794229,-47.882166,17.68,7301.84,8451.039999999999
Soja,34,25,2028-06-28,Maria,Belo Horizonte,-19.924502,-43.935237,2.33,58.25,79.22
Trigo,237,266,2028-06-29,Ricardo,Salvador,-12.971399,-38.501305,1.42,377.72,336.54
Soja,730,342,2028-06-30,Pedro,São Paulo,-23.55052,-46.633308,2.33,796.86,1700.9
Algodão,27,72,2028-07-01,Patrícia,Belo Horizonte,-19.924502,-43.935237,17.68,1272.96,477.36
Trigo,620,175,2028-07-02,Ana,Porto Alegre,-30.034647,-51.217658,1.42,248.5,880.4
Arroz,304,154,2028-07-03,João,Salvador,-12.971399,-38.501305,1.56,240.24,474.24
Cana-de-açúcar,12,12,2028-07-04,Fernanda,Fortaleza,-3.71722,-38.5434,1.28,15.36,15.36
Milho,326,402,2028-07-05,Desconhecido,Belo Horizonte,-19.924502,-43.935237,1.09,438.18,355.34000000000003
Arroz,809,70,2028-07-06,Maria,Porto Alegre,-30.034647,-51.217658,1.56,109.2,1262.04
Café,545,335,2028-07-07,Desconhecido,Belo Horizonte,-19.924502,-43.935237,38.57,12920.95,21020.65
Algodão,350,278,2028-07-08,Pedro,Recife,-8.04756,-34.877,17.68,4915.04,6188.0
Algodão,561,428,2028-07-09,Patrícia,Salvador,-12.971399,-38.501305,17.68,7567.04,9918.48
Arroz,259,56,2028-07-10,Fernanda,Belo Horizonte,-19.924502,-43.935237,1.56,87.36,404.04
Cana-de-açúcar,239,300,2028-07-11,João,Curitiba,-25.428954,-49.267137,1.28,384.0,305.92
Milho,921,235,2028-07-12,Ana,Salvador,-12.971399,-38.501305,1.09,256.15000000000003,1003.89
Trigo,219,236,2028-07-13,Fernanda,Belo Horizonte,-19.924502,-43.935237,1.42,335.12,310.98
Arroz,533,267,2028-07-14,Ricardo,Manaus,-3.10194,-60.025,1.56,416.52,831.48
Trigo,800,277,2028-07-15,Patrícia,Manaus,-3.10194,-60.025,1.42,393.34,1136.0
Milho,42,312,2028-07-16,Carlos,Porto Alegre,-30.034647,-51.217658,1.09,340.08000000000004,45.78
Café,632,398,2028-07-17,João,Porto Alegre,-30.034647,-51.217658,38.57,15350.86,24376.24
Trigo,304,42,2028-07-18,Patrícia,Manaus,-3.10194,-60.025,1.42,59.64,431.68
Algodão,943,379,2028-07-19,Carlos,Porto Alegre,-30.034647,-51.217658,17.68,6700.72,16672.239999999998
Arroz,846,405,2028-07-20,Patrícia,Fortaleza,-3.71722,-38.5434,1.56,631.8000000000001,1319.76
Trigo,621,425,2028-07-21,Ana,Fortaleza,-3.71722,-38.5434,1.42,603.5,881.8199999999999
Cana-de-açúcar,211,211,2028-07-22,Ricardo,Fortaleza,-3.71722,-38.5434,1.28,270.08,270.08
Cana-de-açúcar,863,86,2028-07-23,Pedro,Recife,-8.04756,-34.877,1.28,110.08,1104.64
Arroz,476,355,2028-07-24,Desconhecido,Porto Alegre,-30.034647,-51.217658,1.56,553.8000000000001,742.5600000000001
Cana-de-açúcar,307,34,2028-07-25,Maria,Manaus,-3.10194,-60.025,1.28,43.52,392.96
Algodão,654,481,2028-07-26,Patrícia,São Paulo,-23.55052,-46.633308,17.68,8504.08,11562.72
Arroz,253,253,2028-07-27,Ricardo,Recife,-8.04756,-34.877,1.56,394.68,394.68
Soja,699,143,2028-07-28,João,Salvador,-12.971399,-38.501305,2.33,333.19,1628.67
Algodão,444,444,2028-07-29,Patrícia,Fortaleza,-3.71722,-38.5434,17.68,7849.92,7849.92
Trigo,524,142,2028-07-30,Carlos,Manaus,-3.10194,-60.025,1.42,201.64,744.0799999999999
Soja,408,408,2028-07-31,Patrícia,Belo Horizonte,-19.924502,-43.935237,2.33,950.64,950.64
Arroz,982,982,2028-08-01,Ricardo,Salvador,-12.971399,-38.501305,1.56,1531.92,1531.92
Café,799,799,2028-08-02,Fernanda,Rio de Janeiro,-22.906847,-43.172896,38.57,30817.43,30817.43
Trigo,919,319,2028-08-03,Ricardo,Recife,-8.04756,-34.877,1.42,452.98,1304.98
Milho,167,469,2028-08-04,Pedro,Brasília,-15.794229,-47.882166,1.09,511.21,182.03
Café,801,154,2028-08-05,Fernanda,Belo Horizonte,-19.924502,-43.935237,38.57,5939.78,30894.57
Soja,487,257,2028-08-06,João,Belo Horizonte,-19.924502,-43.935237,2.33,598.8100000000001,1134.71
Cana-de-açúcar,825,101,2028-08-07,Desconhecido,Rio de Janeiro,-22.906847,-43.172896,1.28,129.28,1056.0
Soja,763,388,2028-08-08,Carlos,Curitiba,-25.428954,-49.267137,2.33,904.04,1777.79
Milho,635,114,2028-08-09,Ana,Belo Horizonte,-19.924502,-43.935237,1.09,124.26,692.1500000000001
Café,5,39,2028-08-10,João,Recife,-8.04756,-34.877,38.57,1504.23,192.85
Café,216,437,2028-08-11,Patrícia,Manaus,-3.10194,-60.025,38.57,16855.09,8331.12
Arroz,193,32,2028-08-12,Maria,Fortaleza,-3.71722,-38.5434,1.56,49.92,301.08
Cana-de-açúcar,726,333,2028-08-13,Ricardo,Rio de Janeiro,-22.906847,-43.172896,1.28,426.24,929.28
Soja,554,340,2028-08-14,Desconhecido,Curitiba,-25.428954,-49.267137,2.33,792.2,1290.82
Soja,985,212,2028-08-15,Carlos,São Paulo,-23.55052,-46.633308,2.33,493.96,2295.05
Trigo,1,1,2028-08-16,Fernanda,Fortaleza,-3.71722,-38.5434,1.42,1.42,1.42
Milho,655,289,2028-08-17,Pedro,Curitiba,-25.428954,-49.267137,1.09,315.01000000000005,713.95
Café,50,363,2028-08-18,Ana,Belo Horizonte,-19.924502,-43.935237,38.57,14000.91,1928.5
Soja,765,289,2028-08-19,João,Rio de Janeiro,-22.906847,-43.172896,2.33,673.37,1782.45
Soja,170,439,2028-08-20,Pedro,Recife,-8.04756,-34.877,2.33,1022.87,396.1
Trigo,693,693,2028-08-21,Fernanda,Porto Alegre,-30.034647,-51.217658,1.42,984.06,984.06
Soja,983,458,2028-08-22,Maria,Porto Alegre,-30.034647,-51.217658,2.33,1067.14,2290.39
Trigo,311,467,2028-08-23,Fernanda,Curitiba,-25.428954,-49.267137,1.42,663.14,441.62
Cana-de-açúcar,350,169,2028-08-24,Ana,Manaus,-3.10194,-60.025,1.28,216.32,448.0
Café,698,364,2028-08-25,Patrícia,São Paulo,-23.55052,-46.633308,38.57,14039.48,26921.86
Soja,757,228,2028-08-26,Pedro,São Paulo,-23.55052,-46.633308,2.33,531.24,1763.81
Trigo,561,450,2028-08-27,Maria,Brasília,-15.794229,-47.882166,1.42,639.0,796.62
Algodão,525,475,2028-08-28,Ana,Rio de Janeiro,-22.906847,-43.172896,17.68,8398.0,9282.0
Trigo,823,140,2028-08-29,Maria,Curitiba,-25.428954,-49.267137,1.42,198.8,1168.66
Soja,90,309,2028-08-30,Maria,Recife,-8.04756,-34.877,2.33,719.97,209.7
Trigo,514,297,2028-08-31,Carlos,Salvador,-12.971399,-38.501305,1.42,421.74,729.88
Milho,525,349,2028-09-01,João,Porto Alegre,-30.034647,-51.217658,1.09,380.41,572.25
Milho,305,305,2028-09-02,Ana,Belo Horizonte,-19.924502,-43.935237,1.09,332.45000000000005,332.45000000000005
Cana-de-açúcar,145,55,2028-09-03,Desconhecido,Rio de Janeiro,-22.906847,-43.172896,1.28,70.4,185.6
Café,50,389,2028-09-04,Pedro,Belo Horizonte,-19.924502,-43.935237,38.57,15003.73,1928.5
Soja,769,241,2028-09-05,Carlos,São Paulo,-23.55052,-46.633308,2.33,561.53,1791.77
Algodão,991,262,2028-09-06,Pedro,Rio de Janeiro,-22.906847,-43.172896,17.68,4632.16,17520.88
Cana-de-açúcar,895,895,2028-09-07,Patrícia,Curitiba,-25.428954,-49.267137,1.28,1145.6,1145.6
Algodão,43,368,2028-09-08,Pedro,Salvador,-12.971399,-38.501305,17.68,6506.24,760.24
Algodão,437,72,2028-09-09,Ricardo,São Paulo,-23.55052,-46.633308,17.68,1272.96,7726.16
Trigo,705,157,2028-09-10,Ana,Salvador,-12.971399,-38.501305,1.42,222.94,1001.1
Arroz,846,321,2028-09-11,Desconhecido,São Paulo,-23.55052,-46.633308,1.56,500.76,1319.76
Trigo,394,394,2028-09-12,Patrícia,São Paulo,-23.55052,-46.633308,1.42,559.48,559.48
Cana-de-açúcar,202,30,2028-09-13,Patrícia,Curitiba,-25.428954,-49.267137,1.28,38.4,258.56
Café,276,468,2028-09-14,Carlos,Porto Alegre,-30.034647,-51.217658,38.57,18050.76,10645.32
Soja,938,417,2028-09-15,Pedro,Fortaleza,-3.71722,-38.5434,2.33,971.61,2185.54
Milho,622,221,2028-09-16,Maria,Belo Horizonte,-19.924502,-43.935237,1.09,240.89,677.98
Cana-de-açúcar,332,332,2028-09-17,Maria,São Paulo,-23.55052,-46.633308,1.28,424.96,424.96
Café,980,980,2028-09-18,Ana,Brasília,-15.794229,-47.882166,38.57,37798.6,37798.6
Cana-de-açúcar,481,258,2028-09-19,Carlos,Belo Horizonte,-19.924502,-43.935237,1.28,330.24,615.6800000000001
Milho,635,343,2028-09-20,Ana,Porto Alegre,-30.034647,-51.217658,1.09,373.87,692.1500000000001
Soja,37,128,2028-09-21,Carlos,São Paulo,-23.55052,-46.633308,2.33,298.24,86.21000000000001
Arroz,207,85,2028-09-22,Carlos,Brasília,-15.794229,-47.882166,1.56,132.6,322.92
Soja,55,55,2028-09-23,João,Porto Alegre,-30.034647,-51.217658,2.33,128.15,128.15
Soja,565,115,2028-09-24,Maria,Salvador,-12.971399,-38.501305,2.33,267.95,1316.45
Trigo,950,167,2028-09-25,Fernanda,Brasília,-15.794229,-47.882166,1.42,237.14,1349.0
Trigo,528,74,2028-09-26,Ricardo,Manaus,-3.10194,-60.025,1.42,105.08,749.76
Soja,6,185,2028-09-27,João,Recife,-8.04756,-34.877,2.33,431.05,13.98
Trigo,443,255,2028-09-28,Ricardo,Recife,-8.04756,-34.877,1.42,362.1,629.06
Trigo,331,413,2028-09-29,Fernanda,Recife,-8.04756,-34.877,1.42,586.4599999999999,470.02
Café,513,426,2028-09-30,Ricardo,Recife,-8.04756,-34.877,38.57,16430.82,19786.41
Cana-de-açúcar,663,663,2028-10-01,Ana,Porto Alegre,-30.034647,-51.217658,1.28,848.64,848.64
Algodão,632,372,2028-10-02,Maria,Recife,-8.04756,-34.877,17.68,6576.96,11173.76
Algodão,411,222,2028-10-03,João,Porto Alegre,-30.034647,-51.217658,17.68,3924.96,7266.48
Arroz,83,469,2028-10-04,Fernanda,Salvador,-12.971399,-38.501305,1.56,731.64,129.48000000000002
Cana-de-açúcar,100,48,2028-10-05,Ana,Curitiba,-25.428954,-49.267137,1.28,61.44,128.0
Algodão,411,162,2028-10-06,Patrícia,Porto Alegre,-30.034647,-51.217658,17.68,2864.16,7266.48
Arroz,684,266,2028-10-07,Maria,Curitiba,-25.428954,-49.267137,1.56,414.96,1067.04
Café,216,216,2028-10-08,Maria,Salvador,-12.971399,-38.501305,38.57,8331.12,8331.12
Algodão,498,472,2028-10-09,Pedro,Brasília,-15.794229,-47.882166,17.68,8344.96,8804.64
Trigo,960,150,2028-10-10,Desconhecido,Brasília,-15.794229,-47.882166,1.42,213.0,1363.1999999999998
Trigo,643,643,2028-10-11,Fernanda,Brasília,-15.794229,-47.882166,1.42,913.06,913.06
Trigo,482,482,2028-10-12,Pedro,São Paulo,-23.55052,-46.633308,1.42,684.4399999999999,684.4399999999999
Arroz,614,328,2028-10-13,Patrícia,Manaus,-3.10194,-60.025,1.56,511.68,957.84
Trigo,897,243,2028-10-14,Pedro,Fortaleza,-3.71722,-38.5434,1.42,345.06,1273.74
Café,80,419,2028-10-15,Desconhecido,Rio de Janeiro,-22.906847,-43.172896,38.57,16160.83,3085.6
Cana-de-açúcar,712,449,2028-10-16,Pedro,Curitiba,-25.428954,-49.267137,1.28,574.72,911.36
Cana-de-açúcar,492,492,2028-10-17,Patrícia,Rio de Janeiro,-22.906847,-43.172896,1.28,629.76,629.76
Café,211,428,2028-10-18,Pedro,São Paulo,-23.55052,-46.633308,38.57,16507.96,8138.27
Trigo,340,340,2028-10-19,Patrícia,Belo Horizonte,-19.924502,-43.935237,1.42,482.8,482.8
Soja,394,360,2028-10-20,Maria,Salvador,-12.971399,-38.501305,2.33,838.8000000000001,918.02
Café,488,149,2028-10-21,João,Fortaleza,-3.71722,-38.5434,38.57,5746.93,18822.16
Cana-de-açúcar,243,240,2028-10-22,João,Curitiba,-25.428954,-49.267137,1.28,307.2,311.04
Milho,410,79,2028-10-23,Fernanda,Recife,-8.04756,-34.877,1.09,86.11,446.9
Café,497,398,2028-10-24,Ricardo,Porto Alegre,-30.034647,-51.217658,38.57,15350.86,19169.29
Algodão,304,489,2028-10-25,Ana,Brasília,-15.794229,-47.882166,17.68,8645.52,5374.72
Soja,887,466,2028-10-26,João,Recife,-8.04756,-34.877,2.33,1085.78,2066.71
Soja,244,204,2028-10-27,Maria,Rio de Janeiro,-22.906847,-43.172896,2.33,475.32,568.52
Cana-de-açúcar,378,378,2028-10-28,Pedro,Belo Horizonte,-19.924502,-43.935237,1.28,483.84,483.84
Café,720,357,2028-10-29,Ricardo,Manaus,-3.10194,-60.025,38.57,13769.49,27770.4
Milho,780,26,2028-10-30,João,Rio de Janeiro,-22.906847,-43.172896,1.09,28.340000000000003,850.2
Soja,77,77,2028-10-31,Pedro,Manaus,-3.10194,-60.025,2.33,179.41,179.41
Cana-de-açúcar,531,162,2028-11-01,Maria,Rio de Janeiro,-22.906847,-43.172896,1.28,207.36,679.6800000000001
Trigo,192,211,2028-11-02,Fernanda,Rio de Janeiro,-22.906847,-43.172896,1.42,299.62,272.64
Café,257,63,2028-11-03,Ricardo,Porto Alegre,-30.034647,-51.217658,38.57,2429.91,9912.49
Café,868,317,2028-11-04,Desconhecido,Porto Alegre,-30.034647,-51.217658,38.57,12226.69,33478.76
Trigo,363,136,2028-11-05,Patrícia,São Paulo,-23.55052,-46.633308,1.42,193.12,515.4599999999999
Trigo,91,327,2028-11-06,Fernanda,Rio de Janeiro,-22.906847,-43.172896,1.42,464.34,129.22
Algodão,744,340,2028-11-07,João,Rio de Janeiro,-22.906847,-43.172896,17.68,6011.2,13153.92
Café,882,150,2028-11-08,Carlos,Porto Alegre,-30.034647,-51.217658,38.57,5785.5,34018.74
Cana-de-açúcar,747,217,2028-11-09,Pedro,São Paulo,-23.55052,-46.633308,1.28,277.76,956.16
Milho,844,318,2028-11-10,João,Curitiba,-25.428954,-49.267137,1.09,346.62,919.96
Algodão,369,484,2028-11-11,Desconhecido,Fortaleza,-3.71722,-38.5434,17.68,8557.119999999999,6523.92
Algodão,476,15,2028-11-12,Patrícia,Rio de Janeiro,-22.906847,-43.172896,17.68,265.2,8415.68
Milho,101,101,2028-11-13,Fernanda,Manaus,-3.10194,-60.025,1.09,110.09,110.09
Milho,400,149,2028-11-14,Desconhecido,Manaus,-3.10194,-60.025,1.09,162.41000000000005,436.00000000000006
Algodão,108,387,2028-11-15,Pedro,Recife,-8.04756,-34.877,17.68,6842.16,1909.44
Arroz,573,150,2028-11-16,Ricardo,Fortaleza,-3.71722,-38.5434,1.56,234.0,893.88
Algodão,855,855,2028-11-17,Maria,Manaus,-3.10194,-60.025,17.68,15116.4,15116.4
Cana-de-açúcar,744,744,2028-11-18,João,Salvador,-12.971399,-38.501305,1.28,952.32,952.32
Soja,578,96,2028-11-19,Maria,Belo Horizonte,-19.924502,-43.935237,2.33,223.68,1346.74
Soja,93,93,2028-11-20,Ricardo,São Paulo,-23.55052,-46.633308,2.33,216.69,216.69
Cana-de-açúcar,519,481,2028-11-21,João,Rio de Janeiro,-22.906847,-43.172896,1.28,615.6800000000001,664.32
Milho,810,260,2028-11-22,Desconhecido,Fortaleza,-3.71722,-38.5434,1.09,283.40000000000003,882.9000000000001
Café,284,436,2028-11-23,Fernanda,Manaus,-3.10194,-60.025,38.57,16816.52,10953.88
Soja,15,105,2028-11-24,Desconhecido,Brasília,-15.794229,-47.882166,2.33,244.65,34.95
Soja,673,159,2028-11-25,Maria,Brasília,-15.794229,-47.882166,2.33,370.47,1568.09
Algodão,872,76,2028-11-26,Desconhecido,São Paulo,-23.55052,-46.633308,17.68,1343.68,15416.96
Soja,737,2,2028-11-27,Ricardo,Manaus,-3.10194,-60.025,2.33,4.66,1717.21
Milho,161,231,2028-11-28,Patrícia,Salvador,-12.971399,-38.501305,1.09,251.79,175.49
Soja,632,478,2028-11-29,Fernanda,Rio de Janeiro,-22.906847,-43.172896,2.33,1113.74,1472.56
Arroz,881,44,2028-11-30,João,Rio de Janeiro,-22.906847,-43.172896,1.56,68.64,1374.36
Algodão,860,489,2028-12-01,Fernanda,Recife,-8.04756,-34.877,17.68,8645.52,15204.8
Cana-de-açúcar,913,191,2028-12-02,João,Brasília,-15.794229,-47.882166,1.28,244.48,1168.64
Cana-de-açúcar,226,343,2028-12-03,Patrícia,São Paulo,-23.55052,-46.633308,1.28,439.04,289.28000000000003
Algodão,240,448,2028-12-04,Ana,Porto Alegre,-30.034647,-51.217658,17.68,7920.639999999999,4243.2
Arroz,455,455,2028-12-05,Carlos,Porto Alegre,-30.034647,-51.217658,1.56,709.8000000000001,709.8000000000001
Algodão,232,232,2028-12-06,Pedro,Recife,-8.04756,-34.877,17.68,4101.76,4101.76
Algodão,1,1,2028-12-07,Ricardo,Fortaleza,-3.71722,-38.5434,17.68,17.68,17.68
Café,681,363,2028-12-08,Maria,Porto Alegre,-30.034647,-51.217658,38.57,14000.91,26266.17
Milho,761,357,2028-12-09,Fernanda,São Paulo,-23.55052,-46.633308,1.09,389.13000000000005,829.49
Café,760,156,2028-12-10,Patrícia,Recife,-8.04756,-34.877,38.57,6016.92,29313.2
Café,859,270,2028-12-11,Carlos,Curitiba,-25.428954,-49.267137,38.57,10413.9,33131.63
Trigo,734,734,2028-12-12,Ricardo,Fortaleza,-3.71722,-38.5434,1.42,1042.28,1042.28
Cana-de-açúcar,323,33,2028-12-13,Patrícia,São Paulo,-23.55052,-46.633308,1.28,42.24,413.44
Milho,139,57,2028-12-14,Ricardo,Rio de Janeiro,-22.906847,-43.172896,1.09,62.13,151.51000000000002
Milho,424,166,2028-12-15,Carlos,Rio de Janeiro,-22.906847,-43.172896,1.09,180.94000000000003,462.16
Cana-de-açúcar,956,80,2028-12-16,Ricardo,Salvador,-12.971399,-38.501305,1.28,102.4,1223.68
Milho,49,37,2028-12-17,Patrícia,Porto Alegre,-30.034647,-51.217658,1.09,40.330000000000005,53.41
Café,897,380,2028-12-18,Ricardo,Manaus,-3.10194,-60.025,38.57,14656.6,34597.29
Trigo,181,12,2028-12-19,Ricardo,São Paulo,-23.55052,-46.633308,1.42,17.04,257.02
Arroz,699,78,2028-12-20,Maria,Brasília,-15.794229,-47.882166,1.56,121.68,1090.44
Algodão,706,266,2028-12-21,Fernanda,Salvador,-12.971399,-38.501305,17.68,4702.88,12482.08
Algodão,463,180,2028-12-22,Pedro,Porto Alegre,-30.034647,-51.217658,17.68,3182.4,8185.84
Milho,768,369,2028-12-23,Ricardo,Rio de Janeiro,-22.906847,-43.172896,1.09,402.21,837.1200000000001
Café,614,328,2028-12-24,Pedro,Recife,-8.04756,-34.877,38.57,12650.96,23681.98
Milho,338,363,2028-12-25,Carlos,Porto Alegre,-30.034647,-51.217658,1.09,395.67,368.42
Milho,356,337,2028-12-26,Maria,Fortaleza,-3.71722,-38.5434,1.09,367.33,388.04
Algodão,844,21,2028-12-27,Pedro,Fortaleza,-3.71722,-38.5434,17.68,371.28,14921.92
Trigo,608,85,2028-12-28,Desconhecido,São Paulo,-23.55052,-46.633308,1.42,120.7,863.3599999999999
Milho,998,443,2028-12-29,Maria,Fortaleza,-3.71722,-38.5434,1.09,482.87000000000006,1087.8200000000002
Algodão,423,423,2028-12-30,Maria,Curitiba,-25.428954,-49.267137,17.68,7478.64,7478.64
Arroz,230,363,2028-12-31,Carlos,Curitiba,-25.428954,-49.267137,1.56,566.28,358.8
Café,145,29,2029-01-01,Maria,Fortaleza,-3.71722,-38.5434,38.57,1118.53,5592.65
Algodão,693,182,2029-01-02,João,Porto Alegre,-30.034647,-51.217658,17.68,3217.76,12252.24
Algodão,846,846,2029-01-03,Maria,Porto Alegre,-30.034647,-51.217658,17.68,14957.28,14957.28
Milho,918,431,2029-01-04,Desconhecido,Manaus,-3.10194,-60.025,1.09,469.79,1000.62
Trigo,812,306,2029-01-05,João,Salvador,-12.971399,-38.501305,1.42,434.52,1153.04
Trigo,493,125,2029-01-06,Carlos,Curitiba,-25.428954,-49.267137,1.42,177.5,700.06
Arroz,725,122,2029-01-07,Maria,Rio de Janeiro,-22.906847,-43.172896,1.56,190.32,1131.0
